"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"257",2017-04-19 05:30:00,"btc",1260.5,1265.4,1272,1255,7580,-0.0039
"258",2017-04-18 05:30:00,"btc",1265.4,1240,1274.8,1237,16140,0.0205
"259",2017-04-17 05:30:00,"btc",1240,1212.5,1247,1202.2,15150,0.0231
"260",2017-04-16 05:30:00,"btc",1212,1193.3,1217.6,1190.4,4500,0.0157
"261",2017-04-15 05:30:00,"btc",1193.3,1206.8,1215,1190,9150,-0.0112
"262",2017-04-14 05:30:00,"btc",1206.8,1187,1219.1,1184,12320,0.0167
"263",2017-04-13 05:30:00,"btc",1187,1227.4,1235.1,1163.5,19140,-0.0329
"264",2017-04-12 05:30:00,"btc",1227.4,1236.9,1239,1221,12010,-0.0066
"265",2017-04-11 05:30:00,"btc",1235.6,1220.3,1243.4,1209.1,9560,0.0125
"266",2017-04-10 05:30:00,"btc",1220.3,1215.9,1229.9,1208.1,11550,0.0036
"267",2017-04-09 05:30:00,"btc",1215.9,1188.1,1226.9,1180.2,16310,0.0234
"268",2017-04-08 05:30:00,"btc",1188.1,1196.6,1202.6,1171.3,11020,-0.0071
"269",2017-04-07 05:30:00,"btc",1196.6,1191.5,1208.9,1176.7,20440,0.0043
"270",2017-04-06 05:30:00,"btc",1191.5,1140.3,1206.4,1140.3,32170,0.0446
"271",2017-04-05 05:30:00,"btc",1140.6,1145.8,1146.7,1112.3,22550,-0.0038
"272",2017-04-04 05:30:00,"btc",1145,1150.1,1161.9,1124.1,21160,-0.0045
"273",2017-04-03 05:30:00,"btc",1150.2,1107.8,1159.9,1107.8,30420,0.0385
"274",2017-04-02 05:30:00,"btc",1107.6,1093.5,1118.2,1081,20420,0.0132
"275",2017-04-01 05:30:00,"btc",1093.2,1081.3,1106.9,1070.2,17000,0.0106
"276",2017-03-31 05:30:00,"btc",1081.7,1042.1,1089.4,1041,27500,0.0391
"277",2017-03-30 05:30:00,"btc",1041,1041.7,1053.5,1022.2,24810,-8e-04
"278",2017-03-29 05:30:00,"btc",1041.8,1044.7,1058.9,1009.3,22320,-0.0028
"279",2017-03-28 05:30:00,"btc",1044.7,1042.8,1066.5,1016.8,25250,0.0019
"280",2017-03-27 05:30:00,"btc",1042.7,968.9,1046.9,960.1,31910,0.0761
"281",2017-03-26 05:30:00,"btc",969,971.3,1005.5,950.1,33260,-0.0033
"282",2017-03-25 05:30:00,"btc",972.2,942.1,980,891,46010,0.0308
"283",2017-03-24 05:30:00,"btc",943.1,1032.7,1034.2,928.3,43520,-0.087
"284",2017-03-23 05:30:00,"btc",1033,1039.4,1055,1018,19330,-0.0059
"285",2017-03-22 05:30:00,"btc",1039.1,1115.9,1116,986.3,41330,-0.0681
"286",2017-03-21 05:30:00,"btc",1115,1040.4,1120.9,1040.1,33420,0.0731
"287",2017-03-20 05:30:00,"btc",1039,1016.5,1052.1,1011.2,20530,0.0225
"288",2017-03-19 05:30:00,"btc",1016.1,971.9,1058.9,971,40550,0.0464
"289",2017-03-18 05:30:00,"btc",971,1067.8,1097.1,935.1,87880,-0.0912
"290",2017-03-17 05:30:00,"btc",1068.4,1169.1,1169.6,1066,59210,-0.0861
"291",2017-03-16 05:30:00,"btc",1169,1256.1,1259.7,1132.5,51490,-0.0693
"292",2017-03-15 05:30:00,"btc",1256.1,1245,1262,1241.3,15840,0.0089
"293",2017-03-14 05:30:00,"btc",1245,1238.5,1257.9,1218.9,17970,0.0052
"294",2017-03-13 05:30:00,"btc",1238.5,1224.4,1246.9,1207.5,23070,0.0109
"295",2017-03-12 05:30:00,"btc",1225.2,1172.4,1232.6,1167.5,18970,0.0447
"296",2017-03-11 05:30:00,"btc",1172.8,1113.5,1196.1,1107,31260,0.0532
"297",2017-03-10 05:30:00,"btc",1113.6,1190.4,1328.8,971,104890,-0.0645
"298",2017-03-09 05:30:00,"btc",1190.4,1150,1207.5,1136,24150,0.0358
"299",2017-03-08 05:30:00,"btc",1149.3,1232.4,1243.6,1142.2,46820,-0.0674
"300",2017-03-07 05:30:00,"btc",1232.4,1279.2,1281.8,1185.9,42010,-0.0367
"301",2017-03-06 05:30:00,"btc",1279.3,1278.4,1287.8,1268.6,9600,7e-04
